RecordingTime [ms],Time of Day [h:m:s:ms],Category Binocular,Index Binocular,Point of Regard Binocular X [px],Point of Regard Binocular Y [px],AOI Name Binocular
105164.3,01:37:28:837,-,-,0.0,0.0,-
105181.2,01:37:28:854,Visual Intake,1660,661.7,4.8,White Space
105197.5,01:37:28:871,Visual Intake,1660,661.7,4.8,White Space
105214.8,01:37:28:888,Visual Intake,1660,661.7,4.8,White Space
105231.1,01:37:28:904,Visual Intake,1660,661.7,4.8,White Space
105247.5,01:37:28:920,Visual Intake,1660,661.7,4.8,White Space
105264.2,01:37:28:937,Visual Intake,1660,661.7,4.8,White Space
105280.5,01:37:28:954,Visual Intake,1660,661.7,4.8,White Space
105297.3,01:37:28:970,Visual Intake,1660,661.7,4.8,White Space
105314.3,01:37:28:987,Visual Intake,1660,661.7,4.8,White Space
105330.3,01:37:29:003,Visual Intake,1660,661.7,4.8,White Space
105347.6,01:37:29:021,Visual Intake,1660,661.7,4.8,White Space
105363.5,01:37:29:037,Visual Intake,1660,661.7,4.8,White Space
105380.5,01:37:29:053,Visual Intake,1660,661.7,4.8,White Space
105397.1,01:37:29:070,Visual Intake,1660,661.7,4.8,White Space
105413.3,01:37:29:086,Visual Intake,1660,661.7,4.8,White Space
105430.3,01:37:29:103,Visual Intake,1660,661.7,4.8,White Space
105446.6,01:37:29:120,Visual Intake,1660,661.7,4.8,White Space
105463.2,01:37:29:136,Visual Intake,1660,661.7,4.8,White Space
105480,01:37:29:153,Visual Intake,1660,661.7,4.8,White Space
105496.4,01:37:29:169,Visual Intake,1660,661.7,4.8,White Space
105513.4,01:37:29:186,Visual Intake,1660,661.7,4.8,White Space
105529.3,01:37:29:202,Visual Intake,1660,661.7,4.8,White Space
105546.7,01:37:29:220,Visual Intake,1660,661.7,4.8,White Space
105562.8,01:37:29:236,Visual Intake,1660,661.7,4.8,White Space
105579.4,01:37:29:252,Visual Intake,1660,661.7,4.8,White Space
105595.9,01:37:29:269,Visual Intake,1660,661.7,4.8,White Space
105612.4,01:37:29:285,Visual Intake,1660,661.7,4.8,White Space
105629.4,01:37:29:302,Visual Intake,1660,661.7,4.8,White Space
105646.1,01:37:29:319,Visual Intake,1660,661.7,4.8,White Space
105662.3,01:37:29:335,Visual Intake,1660,661.7,4.8,White Space
105679,01:37:29:352,Visual Intake,1660,661.7,4.8,White Space
105695.4,01:37:29:368,Visual Intake,1660,661.7,4.8,White Space
105712.3,01:37:29:385,Visual Intake,1660,661.7,4.8,White Space
105729.2,01:37:29:402,Visual Intake,1660,661.7,4.8,White Space
105745.2,01:37:29:418,Visual Intake,1660,661.7,4.8,White Space
105762.4,01:37:29:435,Visual Intake,1660,661.7,4.8,White Space
105778.3,01:37:29:451,Visual Intake,1660,661.7,4.8,White Space
105795.3,01:37:29:468,Visual Intake,1660,661.7,4.8,White Space
105812.3,01:37:29:485,Visual Intake,1660,661.7,4.8,White Space
105828.2,01:37:29:501,Visual Intake,1660,661.7,4.8,White Space
105845,01:37:29:518,Visual Intake,1660,661.7,4.8,White Space
105861.9,01:37:29:535,Visual Intake,1660,661.7,4.8,White Space
105877.9,01:37:29:551,Visual Intake,1660,661.7,4.8,White Space
105895,01:37:29:568,Visual Intake,1660,661.7,4.8,White Space
105911.2,01:37:29:584,Visual Intake,1660,661.7,4.8,White Space
105928.5,01:37:29:601,Visual Intake,1660,661.7,4.8,White Space
105944.7,01:37:29:618,Visual Intake,1660,661.7,4.8,White Space
105961,01:37:29:634,Visual Intake,1660,661.7,4.8,White Space
105978.1,01:37:29:651,Visual Intake,1660,661.7,4.8,White Space
105994,01:37:29:667,Visual Intake,1660,661.7,4.8,White Space
106011,01:37:29:684,Visual Intake,1660,661.7,4.8,White Space
106027.8,01:37:29:701,Visual Intake,1660,661.7,4.8,White Space
106043.9,01:37:29:717,Visual Intake,1660,661.7,4.8,White Space
106060.6,01:37:29:734,Visual Intake,1660,661.7,4.8,White Space
106077.2,01:37:29:750,Visual Intake,1660,661.7,4.8,White Space
106094.1,01:37:29:767,Visual Intake,1660,661.7,4.8,White Space
106110.9,01:37:29:784,Visual Intake,1660,661.7,4.8,White Space
106126.9,01:37:29:800,Visual Intake,1660,661.7,4.8,White Space
106143.8,01:37:29:817,Visual Intake,1660,661.7,4.8,White Space
106160.2,01:37:29:833,Visual Intake,1660,661.7,4.8,White Space
106176.9,01:37:29:850,Visual Intake,1660,661.7,4.8,White Space
106193.7,01:37:29:867,Visual Intake,1660,661.7,4.8,White Space
106210,01:37:29:883,Visual Intake,1660,661.7,4.8,White Space
106226.7,01:37:29:900,Visual Intake,1660,661.7,4.8,White Space
106243.1,01:37:29:916,Visual Intake,1660,661.7,4.8,White Space
106259.8,01:37:29:933,Visual Intake,1660,661.7,4.8,White Space
106276.8,01:37:29:950,Visual Intake,1660,661.7,4.8,White Space
106292.8,01:37:29:966,Visual Intake,1660,661.7,4.8,White Space
106310.1,01:37:29:983,Visual Intake,1660,661.7,4.8,White Space
106326,01:37:29:999,Visual Intake,1660,661.7,4.8,White Space
106343.2,01:37:30:016,Visual Intake,1660,661.7,4.8,White Space
106359.4,01:37:30:032,Visual Intake,1660,661.7,4.8,White Space
106375.8,01:37:30:049,Visual Intake,1660,661.7,4.8,White Space
106393,01:37:30:066,Visual Intake,1660,661.7,4.8,White Space
106409,01:37:30:082,Visual Intake,1660,661.7,4.8,White Space
106426.2,01:37:30:099,Visual Intake,1660,661.7,4.8,White Space
106442.8,01:37:30:116,Visual Intake,1660,661.7,4.8,White Space
106458.8,01:37:30:132,Visual Intake,1660,661.7,4.8,White Space
106476,01:37:30:149,Visual Intake,1660,661.7,4.8,White Space
106492,01:37:30:165,Visual Intake,1660,661.7,4.8,White Space
106508.8,01:37:30:182,Visual Intake,1660,661.7,4.8,White Space
106525.8,01:37:30:199,Visual Intake,1660,661.7,4.8,White Space
106541.8,01:37:30:215,Visual Intake,1660,661.7,4.8,White Space
106558.9,01:37:30:232,Visual Intake,1660,661.7,4.8,White Space
106574.9,01:37:30:248,Visual Intake,1660,661.7,4.8,White Space
106592,01:37:30:265,Visual Intake,1660,661.7,4.8,White Space
106608.7,01:37:30:282,Visual Intake,1660,661.7,4.8,White Space
106624.8,01:37:30:298,Visual Intake,1660,661.7,4.8,White Space
106641.8,01:37:30:315,-,-,661.7,4.8,White Space
106657.9,01:37:30:331,-,-,0.0,0.0,-
106674.6,01:37:30:348,-,-,0.0,0.0,-
106691.6,01:37:30:365,-,-,0.0,0.0,-
106707.7,01:37:30:381,-,-,0.0,0.0,-
106724.6,01:37:30:398,-,-,0.0,0.0,-
106741.1,01:37:30:414,-,-,0.0,0.0,-
106758.2,01:37:30:431,-,-,0.0,0.0,-
106774.7,01:37:30:448,-,-,0.0,0.0,-
106790.9,01:37:30:464,-,-,0.0,0.0,-
106807.9,01:37:30:481,-,-,0.0,0.0,-
106824.1,01:37:30:497,-,-,0.0,0.0,-
106840.7,01:37:30:514,-,-,0.0,0.0,-
106857.3,01:37:30:530,-,-,0.0,0.0,-
106873.6,01:37:30:547,-,-,0.0,0.0,-
106890.7,01:37:30:564,-,-,0.0,0.0,-
106907.5,01:37:30:581,-,-,0.0,0.0,-
106923.6,01:37:30:597,-,-,0.0,0.0,-
106940.6,01:37:30:614,-,-,0.0,0.0,-
106956.7,01:37:30:630,-,-,0.0,0.0,-
106973.5,01:37:30:646,-,-,0.0,0.0,-
106989.8,01:37:30:663,-,-,0.0,0.0,-
107006.9,01:37:30:680,-,-,0.0,0.0,-
107023.3,01:37:30:696,-,-,0.0,0.0,White Space
107039.7,01:37:30:713,-,-,0.0,0.0,White Space
107056.3,01:37:30:729,-,-,0.0,0.0,White Space
107072.8,01:37:30:746,-,-,0.0,0.0,White Space
107090,01:37:30:763,-,-,0.0,0.0,White Space
107106.2,01:37:30:779,-,-,0.0,0.0,White Space
107122.6,01:37:30:796,-,-,0.0,0.0,White Space
107139.7,01:37:30:813,-,-,0.0,0.0,White Space
107155.9,01:37:30:829,-,-,0.0,0.0,-
107172.9,01:37:30:846,-,-,0.0,0.0,-
107189.7,01:37:30:863,-,-,0.0,0.0,-
107205.6,01:37:30:879,-,-,0.0,0.0,-
107222.8,01:37:30:896,-,-,0.0,0.0,White Space
107238.8,01:37:30:912,-,-,0.0,0.0,White Space
107256,01:37:30:929,-,-,0.0,0.0,White Space
107272.2,01:37:30:945,-,-,0.0,0.0,White Space
107288.8,01:37:30:962,-,-,0.0,0.0,White Space
107305.5,01:37:30:978,-,-,0.0,0.0,White Space
107321.8,01:37:30:995,-,-,0.0,0.0,White Space
107338.8,01:37:31:012,-,-,0.0,0.0,White Space
107355.6,01:37:31:029,-,-,0.0,0.0,White Space
107371.5,01:37:31:045,-,-,0.0,0.0,White Space
107388.7,01:37:31:062,-,-,0.0,0.0,-
107404.7,01:37:31:078,-,-,0.0,0.0,-
107421.9,01:37:31:095,-,-,0.0,0.0,-
107438.2,01:37:31:111,-,-,0.0,0.0,White Space
107454.5,01:37:31:128,-,-,0.0,0.0,White Space
107471.3,01:37:31:144,-,-,0.0,0.0,White Space
107487.7,01:37:31:161,-,-,0.0,0.0,White Space
107504.9,01:37:31:178,-,-,0.0,0.0,White Space
107521.3,01:37:31:194,-,-,0.0,0.0,White Space
107537.6,01:37:31:211,-,-,0.0,0.0,White Space
107554.4,01:37:31:227,-,-,0.0,0.0,White Space
107570.7,01:37:31:244,-,-,0.0,0.0,White Space
107588,01:37:31:261,-,-,0.0,0.0,White Space
107604.1,01:37:31:277,-,-,0.0,0.0,White Space
107620.6,01:37:31:294,-,-,0.0,0.0,White Space
107637.7,01:37:31:311,-,-,0.0,0.0,-
107653.8,01:37:31:327,-,-,0.0,0.0,White Space
107670.9,01:37:31:344,-,-,0.0,0.0,White Space
107687.3,01:37:31:360,-,-,0.0,0.0,White Space
107703.3,01:37:31:376,-,-,0.0,0.0,White Space
107720.4,01:37:31:393,-,-,0.0,0.0,White Space
107736.8,01:37:31:410,-,-,0.0,0.0,White Space
107753.8,01:37:31:427,-,-,0.0,0.0,White Space
107770.5,01:37:31:443,-,-,0.0,0.0,White Space
107786.6,01:37:31:460,-,-,0.0,0.0,White Space
107803.6,01:37:31:477,-,-,0.0,0.0,-
107819.8,01:37:31:493,-,-,0.0,0.0,-
107836.6,01:37:31:510,-,-,0.0,0.0,-
107853.4,01:37:31:526,-,-,0.0,0.0,-
107869.5,01:37:31:543,-,-,0.0,0.0,-
107886.7,01:37:31:560,-,-,0.0,0.0,-
107903,01:37:31:576,-,-,0.0,0.0,-
107919.6,01:37:31:593,-,-,0.0,0.0,-
107936.5,01:37:31:609,-,-,0.0,0.0,-
107952.4,01:37:31:625,-,-,0.0,0.0,-
107969.4,01:37:31:642,-,-,0.0,0.0,-
107986,01:37:31:659,-,-,0.0,0.0,-
108002.2,01:37:31:675,-,-,0.0,0.0,-
108019,01:37:31:692,-,-,0.0,0.0,-
108035.3,01:37:31:708,-,-,0.0,0.0,-
108052,01:37:31:725,-,-,0.0,0.0,-
108069.1,01:37:31:742,-,-,0.0,0.0,-
108085.2,01:37:31:758,-,-,0.0,0.0,-
108102.3,01:37:31:775,-,-,0.0,0.0,-
108118.5,01:37:31:791,-,-,0.0,0.0,-
108135.6,01:37:31:809,-,-,0.0,0.0,White Space
108152,01:37:31:825,-,-,0.0,0.0,White Space
108168.2,01:37:31:841,-,-,0.0,0.0,White Space
108185,01:37:31:858,-,-,0.0,0.0,White Space
108201.3,01:37:31:874,-,-,0.0,0.0,White Space
108218.3,01:37:31:891,-,-,0.0,0.0,White Space
108235.2,01:37:31:908,-,-,0.0,0.0,White Space
108251,01:37:31:924,-,-,0.0,0.0,White Space
108268.1,01:37:31:941,-,-,0.0,0.0,White Space
108284.3,01:37:31:957,-,-,0.0,0.0,White Space
108301.5,01:37:31:975,-,-,0.0,0.0,White Space
108317.8,01:37:31:991,-,-,0.0,0.0,White Space
108334,01:37:32:007,-,-,0.0,0.0,White Space
108351,01:37:32:024,-,-,0.0,0.0,White Space
108367.3,01:37:32:040,-,-,0.0,0.0,White Space
108384.1,01:37:32:057,-,-,0.0,0.0,White Space
108401,01:37:32:074,-,-,0.0,0.0,-
108417.1,01:37:32:090,-,-,0.0,0.0,-
108434.3,01:37:32:107,-,-,0.0,0.0,-
108450.2,01:37:32:123,-,-,0.0,0.0,-
108467.2,01:37:32:140,-,-,0.0,0.0,-
108483.9,01:37:32:157,-,-,0.0,0.0,-
108500,01:37:32:173,-,-,0.0,0.0,-
108517.2,01:37:32:190,-,-,0.0,0.0,-
108533.2,01:37:32:206,-,-,0.0,0.0,-
108550,01:37:32:223,-,-,0.0,0.0,-
108566.7,01:37:32:240,-,-,0.0,0.0,White Space
108583.2,01:37:32:256,-,-,0.0,0.0,White Space
108600,01:37:32:273,-,-,0.0,0.0,White Space
108616.2,01:37:32:289,-,-,0.0,0.0,White Space
108633.4,01:37:32:306,-,-,0.0,0.0,White Space
108649.9,01:37:32:323,-,-,0.0,0.0,White Space
108666.1,01:37:32:339,-,-,0.0,0.0,White Space
108682.7,01:37:32:356,-,-,0.0,0.0,White Space
108699.2,01:37:32:372,-,-,0.0,0.0,White Space
108716,01:37:32:389,-,-,0.0,0.0,White Space
108732.7,01:37:32:406,-,-,0.0,0.0,White Space
108749.1,01:37:32:422,-,-,0.0,0.0,White Space
108765.9,01:37:32:439,-,-,0.0,0.0,White Space
108782.3,01:37:32:455,-,-,0.0,0.0,White Space
108798.9,01:37:32:472,-,-,0.0,0.0,White Space
108815.6,01:37:32:489,-,-,0.0,0.0,White Space
108832.1,01:37:32:505,-,-,0.0,0.0,-
108848.7,01:37:32:522,-,-,0.0,0.0,-
108865.3,01:37:32:538,-,-,0.0,0.0,-
108882.1,01:37:32:555,-,-,0.0,0.0,-
108898.5,01:37:32:571,-,-,0.0,0.0,-
108915,01:37:32:588,-,-,0.0,0.0,-
108931.7,01:37:32:605,-,-,0.0,0.0,-
108948.2,01:37:32:621,-,-,0.0,0.0,-
108964.9,01:37:32:638,-,-,0.0,0.0,-
108981.5,01:37:32:655,-,-,0.0,0.0,-
108998,01:37:32:671,-,-,0.0,0.0,-
109014.9,01:37:32:688,-,-,0.0,0.0,-
109031.3,01:37:32:704,Visual Intake,1667,781.5,174.2,Spool 3
109048.2,01:37:32:721,Visual Intake,1667,781.5,174.2,Spool 3
109064.6,01:37:32:738,Visual Intake,1667,781.5,174.2,Spool 3
109081,01:37:32:754,Visual Intake,1667,781.5,174.2,Spool 3
109097.5,01:37:32:771,Visual Intake,1667,781.5,174.2,Spool 3
109114,01:37:32:787,Visual Intake,1667,781.5,174.2,Spool 3
109131.2,01:37:32:804,Visual Intake,1667,781.5,174.2,Spool 3
109148,01:37:32:821,Saccade,165,781.5,174.2,Spool 3
109164,01:37:32:837,-,-,0.0,0.0,-
109180.6,01:37:32:854,Visual Intake,1668,670.6,54.5,Spool 3
109197.1,01:37:32:870,Visual Intake,1668,670.6,54.5,Spool 3
109213.8,01:37:32:887,Visual Intake,1668,670.6,54.5,Spool 3
109230.8,01:37:32:904,Visual Intake,1668,670.6,54.5,Spool 3
109246.8,01:37:32:920,Visual Intake,1668,670.6,54.5,Spool 3
109263.9,01:37:32:937,Visual Intake,1668,670.6,54.5,Spool 3
109280,01:37:32:953,Visual Intake,1668,670.6,54.5,Spool 3
109297,01:37:32:970,Visual Intake,1668,670.6,54.5,Spool 3
109313.6,01:37:32:987,Visual Intake,1668,670.6,54.5,Spool 3
109329.8,01:37:33:003,Visual Intake,1668,670.6,54.5,Spool 3
109347.1,01:37:33:020,Saccade,166,670.6,54.5,Spool 3
109362.9,01:37:33:036,-,-,0.0,0.0,-
109380,01:37:33:053,Visual Intake,1669,738.0,8.1,Spool 3
109396.8,01:37:33:070,Visual Intake,1669,738.0,8.1,Spool 3
109412.8,01:37:33:086,Visual Intake,1669,738.0,8.1,Spool 3
109429.8,01:37:33:103,Visual Intake,1669,738.0,8.1,Spool 3
109445.8,01:37:33:119,Visual Intake,1669,738.0,8.1,Spool 3
109462.7,01:37:33:136,Visual Intake,1669,738.0,8.1,Spool 3
109479.2,01:37:33:152,Visual Intake,1669,738.0,8.1,Spool 3
109495.7,01:37:33:169,Visual Intake,1669,738.0,8.1,Spool 3
109512.3,01:37:33:185,Visual Intake,1669,738.0,8.1,Spool 3
109528.8,01:37:33:202,Visual Intake,1669,738.0,8.1,Spool 3
109545.5,01:37:33:219,Visual Intake,1669,738.0,8.1,Spool 3
109562.1,01:37:33:235,Visual Intake,1669,738.0,8.1,Spool 3
109578.6,01:37:33:252,Visual Intake,1669,738.0,8.1,Spool 3
109595.3,01:37:33:268,Visual Intake,1669,738.0,8.1,Spool 3
109611.9,01:37:33:285,Visual Intake,1669,738.0,8.1,Spool 3
109628.4,01:37:33:301,Visual Intake,1669,738.0,8.1,Spool 3
109645,01:37:33:318,Visual Intake,1669,738.0,8.1,Spool 3
109661.6,01:37:33:335,Visual Intake,1669,738.0,8.1,Spool 3
109678.3,01:37:33:351,Visual Intake,1669,738.0,8.1,Spool 3
109694.9,01:37:33:368,Visual Intake,1669,738.0,8.1,Spool 3
109711.4,01:37:33:384,Visual Intake,1669,738.0,8.1,Spool 3
109728.7,01:37:33:402,Visual Intake,1669,738.0,8.1,Spool 3
109744.9,01:37:33:418,Visual Intake,1669,738.0,8.1,Spool 3
109761.9,01:37:33:435,Visual Intake,1669,738.0,8.1,Spool 3
109778.5,01:37:33:451,Visual Intake,1669,738.0,8.1,Spool 3
109794.6,01:37:33:468,Visual Intake,1669,738.0,8.1,Spool 3
109811.4,01:37:33:484,Visual Intake,1669,738.0,8.1,Spool 3
109827.5,01:37:33:501,Visual Intake,1669,738.0,8.1,Spool 3
109844.4,01:37:33:517,Visual Intake,1669,738.0,8.1,Spool 3
109861.4,01:37:33:534,Visual Intake,1669,738.0,8.1,Spool 3
109877.5,01:37:33:551,Visual Intake,1669,738.0,8.1,Spool 3
109894.5,01:37:33:567,Visual Intake,1669,738.0,8.1,Spool 3
109910.9,01:37:33:584,Visual Intake,1669,738.0,8.1,Spool 3
109927.6,01:37:33:601,Visual Intake,1669,738.0,8.1,Spool 3
109944,01:37:33:617,Visual Intake,1669,738.0,8.1,Spool 3
109960.5,01:37:33:633,Visual Intake,1669,738.0,8.1,Spool 3
109977.4,01:37:33:650,Visual Intake,1669,738.0,8.1,Spool 3
109993.7,01:37:33:667,Visual Intake,1669,738.0,8.1,Spool 3
110010.4,01:37:33:683,Visual Intake,1669,738.0,8.1,Spool 3
110027.4,01:37:33:700,Visual Intake,1669,738.0,8.1,Spool 3
110043.5,01:37:33:717,Visual Intake,1669,738.0,8.1,Spool 3
110060.4,01:37:33:733,Visual Intake,1669,738.0,8.1,Spool 3
110076.6,01:37:33:750,Visual Intake,1669,738.0,8.1,Spool 3
110093.8,01:37:33:767,Visual Intake,1669,738.0,8.1,Spool 3
110110,01:37:33:783,Visual Intake,1669,738.0,8.1,Spool 3
110126.4,01:37:33:799,Visual Intake,1669,738.0,8.1,Spool 3
110143.6,01:37:33:817,Visual Intake,1669,738.0,8.1,Spool 3
110159.6,01:37:33:833,Visual Intake,1669,738.0,8.1,Spool 3
110176.7,01:37:33:850,Visual Intake,1669,738.0,8.1,Spool 3
110193,01:37:33:866,Visual Intake,1669,738.0,8.1,Spool 3
110209.3,01:37:33:882,Visual Intake,1669,738.0,8.1,Spool 3
110226.5,01:37:33:899,Visual Intake,1669,738.0,8.1,Spool 3
110242.5,01:37:33:916,Visual Intake,1669,738.0,8.1,Spool 3
110259.7,01:37:33:933,Visual Intake,1669,738.0,8.1,Spool 3
110276.1,01:37:33:949,Visual Intake,1669,738.0,8.1,Spool 3
110292.3,01:37:33:965,Saccade,167,738.0,8.1,Spool 3
110309.5,01:37:33:982,-,-,0.0,0.0,-
110325.5,01:37:33:999,-,-,0.0,0.0,-
110342.5,01:37:34:015,-,-,0.0,0.0,-
110359.3,01:37:34:032,Visual Intake,1670,727.8,17.9,Spool 3
110375.3,01:37:34:048,Visual Intake,1670,727.8,17.9,Spool 3
110392.1,01:37:34:065,Visual Intake,1670,727.8,17.9,Spool 3
110408.5,01:37:34:081,Visual Intake,1670,727.8,17.9,Spool 3
110425.5,01:37:34:098,Visual Intake,1670,727.8,17.9,Spool 3
110442.1,01:37:34:115,Visual Intake,1670,727.8,17.9,Spool 3
110458.2,01:37:34:131,Visual Intake,1670,727.8,17.9,Spool 3
110475.3,01:37:34:148,Visual Intake,1670,727.8,17.9,Spool 3
110491.4,01:37:34:164,Visual Intake,1670,727.8,17.9,Spool 3
110508.4,01:37:34:181,Visual Intake,1670,727.8,17.9,Spool 3
110525.2,01:37:34:198,Visual Intake,1670,727.8,17.9,Spool 3
110541.2,01:37:34:214,Visual Intake,1670,727.8,17.9,Spool 3
110558.1,01:37:34:231,Saccade,168,727.8,17.9,Spool 3
110574.4,01:37:34:247,-,-,0.0,0.0,-
110591.2,01:37:34:264,-,-,0.0,0.0,-
110608.2,01:37:34:281,-,-,0.0,0.0,-
110624.2,01:37:34:297,-,-,0.0,0.0,-
110641.5,01:37:34:314,Visual Intake,1671,711.3,45.4,Spool 3
110657.4,01:37:34:330,Visual Intake,1671,711.3,45.4,Spool 3
110674.5,01:37:34:348,Visual Intake,1671,711.3,45.4,Spool 3
110691,01:37:34:364,Visual Intake,1671,711.3,45.4,Spool 3
110707.2,01:37:34:380,Visual Intake,1671,711.3,45.4,Spool 3
110724.3,01:37:34:397,Visual Intake,1671,711.3,45.4,Spool 3
110740.7,01:37:34:414,Visual Intake,1671,711.3,45.4,Spool 3
110757.5,01:37:34:431,Visual Intake,1671,711.3,45.4,Spool 3
110774.1,01:37:34:447,Visual Intake,1671,711.3,45.4,Spool 3
110790.3,01:37:34:463,Visual Intake,1671,711.3,45.4,Spool 3
110807.5,01:37:34:480,Visual Intake,1671,711.3,45.4,Spool 3
110823.6,01:37:34:497,Visual Intake,1671,711.3,45.4,Spool 3
110840.3,01:37:34:513,Visual Intake,1671,711.3,45.4,Spool 3
110856.9,01:37:34:530,Visual Intake,1671,711.3,45.4,Spool 3
110873.3,01:37:34:546,Visual Intake,1671,711.3,45.4,Spool 3
110890.1,01:37:34:563,Visual Intake,1671,711.3,45.4,Spool 3
110906.3,01:37:34:579,Visual Intake,1671,711.3,45.4,Spool 3
110923.6,01:37:34:597,Visual Intake,1671,711.3,45.4,Spool 3
110939.8,01:37:34:613,Visual Intake,1671,711.3,45.4,Spool 3
110956.1,01:37:34:629,Visual Intake,1671,711.3,45.4,Spool 3
110972.8,01:37:34:646,Visual Intake,1671,711.3,45.4,Spool 3
110989.3,01:37:34:662,Visual Intake,1671,711.3,45.4,Spool 3
111006.3,01:37:34:679,Visual Intake,1671,711.3,45.4,Spool 3
111022.7,01:37:34:696,Visual Intake,1671,711.3,45.4,Spool 3
111039.1,01:37:34:712,Visual Intake,1671,711.3,45.4,Spool 3
111055.8,01:37:34:729,Visual Intake,1671,711.3,45.4,Spool 3
111072.3,01:37:34:745,Visual Intake,1671,711.3,45.4,Spool 3
111089.6,01:37:34:763,Visual Intake,1671,711.3,45.4,Spool 3
111105.7,01:37:34:779,Visual Intake,1671,711.3,45.4,Spool 3
111122,01:37:34:795,Visual Intake,1671,711.3,45.4,Spool 3
111139,01:37:34:812,Saccade,169,711.3,45.4,Spool 3
111155.3,01:37:34:828,-,-,0.0,0.0,-
111172.2,01:37:34:845,-,-,0.0,0.0,-
111188.6,01:37:34:862,Visual Intake,1672,711.1,13.5,Spool 3
111205.1,01:37:34:878,Visual Intake,1672,711.1,13.5,Spool 3
111222.1,01:37:34:895,Visual Intake,1672,711.1,13.5,Spool 3
111238.3,01:37:34:911,Visual Intake,1672,711.1,13.5,Spool 3
111255,01:37:34:928,Visual Intake,1672,711.1,13.5,Spool 3
111272.1,01:37:34:945,Visual Intake,1672,711.1,13.5,Spool 3
111288.2,01:37:34:961,Visual Intake,1672,711.1,13.5,Spool 3
111305.3,01:37:34:978,Visual Intake,1672,711.1,13.5,Spool 3
111321.2,01:37:34:994,Visual Intake,1672,711.1,13.5,Spool 3
111338.5,01:37:35:011,Visual Intake,1672,711.1,13.5,Spool 3
111355.1,01:37:35:028,Visual Intake,1672,711.1,13.5,Spool 3
111371.1,01:37:35:044,Visual Intake,1672,711.1,13.5,Spool 3
111387.9,01:37:35:061,Visual Intake,1672,711.1,13.5,Spool 3
111404.3,01:37:35:077,Visual Intake,1672,711.1,13.5,Spool 3
111421,01:37:35:094,Visual Intake,1672,711.1,13.5,Spool 3
111437.9,01:37:35:111,Visual Intake,1672,711.1,13.5,Spool 3
111454.2,01:37:35:127,Visual Intake,1672,711.1,13.5,Spool 3
111470.8,01:37:35:144,Visual Intake,1672,711.1,13.5,Spool 3
111487.3,01:37:35:160,Visual Intake,1672,711.1,13.5,Spool 3
111504.3,01:37:35:177,Visual Intake,1672,711.1,13.5,Spool 3
111520.7,01:37:35:194,Visual Intake,1672,711.1,13.5,Spool 3
111537.1,01:37:35:210,Visual Intake,1672,711.1,13.5,Spool 3
111554,01:37:35:227,Visual Intake,1672,711.1,13.5,Spool 3
111570.6,01:37:35:244,Visual Intake,1672,711.1,13.5,Spool 3
111587.2,01:37:35:260,Visual Intake,1672,711.1,13.5,Spool 3
111603.5,01:37:35:277,Visual Intake,1672,711.1,13.5,Spool 3
111619.9,01:37:35:293,Visual Intake,1672,711.1,13.5,Spool 3
111637.2,01:37:35:310,Visual Intake,1672,711.1,13.5,Spool 3
111653.3,01:37:35:326,Visual Intake,1672,711.1,13.5,Spool 3
111669.9,01:37:35:343,Visual Intake,1672,711.1,13.5,Spool 3
111686.5,01:37:35:360,Visual Intake,1672,711.1,13.5,Spool 3
111703.1,01:37:35:376,Visual Intake,1672,711.1,13.5,Spool 3
111719.6,01:37:35:393,Visual Intake,1672,711.1,13.5,Spool 3
111736.5,01:37:35:410,Visual Intake,1672,711.1,13.5,Spool 3
111752.8,01:37:35:426,Visual Intake,1672,711.1,13.5,Spool 3
111769.9,01:37:35:443,Visual Intake,1672,711.1,13.5,Spool 3
111786.1,01:37:35:459,Visual Intake,1672,711.1,13.5,Spool 3
111802.9,01:37:35:476,Visual Intake,1672,711.1,13.5,Spool 3
111819.3,01:37:35:492,Visual Intake,1672,711.1,13.5,Spool 3
111835.8,01:37:35:509,Visual Intake,1672,711.1,13.5,Spool 3
111852.9,01:37:35:526,Visual Intake,1672,711.1,13.5,Spool 3
111868.9,01:37:35:542,Visual Intake,1672,711.1,13.5,Spool 3
111886,01:37:35:559,Visual Intake,1672,711.1,13.5,Spool 3
111902.5,01:37:35:575,Visual Intake,1672,711.1,13.5,Spool 3
111918.8,01:37:35:592,Visual Intake,1672,711.1,13.5,Spool 3
111935.7,01:37:35:609,Visual Intake,1672,711.1,13.5,Spool 3
111951.9,01:37:35:625,Saccade,170,711.1,13.5,Spool 3
111968.5,01:37:35:642,-,-,0.0,0.0,-
111985.4,01:37:35:658,-,-,0.0,0.0,-
112001.7,01:37:35:675,-,-,0.0,0.0,-
112018.9,01:37:35:692,Visual Intake,1673,645.8,238.3,Spool 3
112034.8,01:37:35:708,Visual Intake,1673,645.8,238.3,Spool 3
112052.2,01:37:35:725,Visual Intake,1673,645.8,238.3,Spool 3
112068.4,01:37:35:741,Visual Intake,1673,645.8,238.3,Spool 3
112084.7,01:37:35:758,Visual Intake,1673,645.8,238.3,Spool 3
112101.8,01:37:35:775,Visual Intake,1673,645.8,238.3,Spool 3
112117.7,01:37:35:791,Visual Intake,1673,645.8,238.3,Spool 3
112135,01:37:35:808,Visual Intake,1673,645.8,238.3,Spool 3
112151.2,01:37:35:824,Visual Intake,1673,645.8,238.3,Spool 3
